us_code,cn_code,cn_kind,y_col,sample_start,bucket,count,cn_mean,cn_median,cn_pct_down
RUT,ZZ1000,cn_index,cn_ret_cc,data_start,us_in_-2_-1pct,332,-0.0024423900870366973,-0.00028352829516065103,0.5180722891566265
RUT,ZZ1000,cn_index,cn_ret_cc,data_start,us_in_-1_0pct,799,0.0006782225018098074,0.0007224933285898683,0.46057571964956195
RUT,ZZ1000,cn_index,cn_ret_cc,data_start,us_in_0_1pct,921,0.0010759763479785498,0.0015996845926400383,0.44299674267100975
RUT,ZZ1000,cn_index,cn_ret_cc,data_start,us_in_1_2pct,387,0.0014357032944502129,0.002336668550100063,0.4082687338501292
RUT,ZZ1000,cn_index,cn_ret_cc,data_start,us_ge_2pct,166,0.004434628033647848,0.004343822902465266,0.39759036144578314
RUT,ZZ1000,cn_index,cn_ret_oc,data_start,us_le_-2pct,157,0.003016100888664022,0.0036092262764719774,0.42038216560509556
RUT,ZZ1000,cn_index,cn_ret_oc,data_start,us_in_-2_-1pct,332,0.0010061807065382556,0.0021076564775767137,0.4246987951807229
RUT,ZZ1000,cn_index,cn_ret_oc,data_start,us_in_-1_0pct,799,0.0017320714290190522,0.0014947806109106843,0.43429286608260326
RUT,ZZ1000,cn_index,cn_ret_oc,data_start,us_in_0_1pct,921,0.0009691134669763026,0.0017015756934122273,0.4386536373507057
RUT,ZZ1000,cn_index,cn_ret_oc,data_start,us_in_1_2pct,387,0.00018561245691681727,0.0009254326503940202,0.4470284237726098
RUT,ZZ1000,cn_index,cn_ret_oc,data_start,us_ge_2pct,166,0.0003291555982617119,0.0012427159282495381,0.45180722891566266
RUT,SSE50,cn_index,cn_ret_cc,data_start,us_le_-2pct,157,-0.006846573700674936,-0.005387119502159976,0.6878980891719745
RUT,SSE50,cn_index,cn_ret_cc,data_start,us_in_-2_-1pct,332,-0.0021840663142306802,-0.0020483006291037165,0.5843373493975904
RUT,SSE50,cn_index,cn_ret_cc,data_start,us_in_-1_0pct,799,-8.097919861833552e-05,-8.799124335434616e-05,0.5056320400500626
RUT,SSE50,cn_index,cn_ret_cc,data_start,us_in_0_1pct,921,0.0013929452889266851,0.0006571966929169726,0.4733984799131379
RUT,SSE50,cn_index,cn_ret_cc,data_start,us_in_1_2pct,387,0.0009511308620623304,0.00163082331584663,0.4134366925064599
RUT,SSE50,cn_index,cn_ret_cc,data_start,us_ge_2pct,166,0.0033608349827584437,0.0029425057705680935,0.4036144578313253
RUT,SSE50,cn_index,cn_ret_oc,data_start,us_le_-2pct,157,0.001777600255945752,0.001243834823366985,0.47770700636942676
RUT,SSE50,cn_index,cn_ret_oc,data_start,us_in_-2_-1pct,332,0.0007472463639114518,0.00041016746851074704,0.4819277108433735
RUT,SSE50,cn_index,cn_ret_oc,data_start,us_in_-1_0pct,799,0.0005981364626494948,-5.13401304038652e-05,0.5056320400500626
RUT,SSE50,cn_index,cn_ret_oc,data_start,us_in_0_1pct,921,0.001085060919515757,0.0004833287053209734,0.4744842562432139
RUT,SSE50,cn_index,cn_ret_oc,data_start,us_in_1_2pct,387,-0.0003191160245209708,6.062685278807045e-05,0.49870801033591733
RUT,SSE50,cn_index,cn_ret_oc,data_start,us_ge_2pct,166,-0.0010251656463940253,-0.0008988671200966247,0.5542168674698795
RUT,IF,cn_future,cn_ret_cc,data_start,us_le_-2pct,140,-0.007572032521867454,-0.0050199932369175415,0.7
RUT,IF,cn_future,cn_ret_cc,data_start,us_in_-2_-1pct,264,-0.0008706870722239201,-0.0020038586755544707,0.5757575757575758
RUT,IF,cn_future,cn_ret_cc,data_start,us_in_-1_0pct,650,-0.00017468723128378003,-0.0005401737006976437,0.5215384615384615
RUT,IF,cn_future,cn_ret_cc,data_start,us_in_0_1pct,735,0.001334537097541359,0.00040285451197052957,0.47619047619047616
RUT,IF,cn_future,cn_ret_cc,data_start,us_in_1_2pct,328,0.0018175802494853188,0.0015585465513253682,0.4481707317073171
RUT,IF,cn_future,cn_ret_cc,data_start,us_ge_2pct,146,0.0024947139600264403,0.0019585333784064574,0.3904109589041096
RUT,IF,cn_future,cn_ret_oc,data_start,us_le_-2pct,140,-0.0009833710835587318,-2.6786670952516634e-05,0.5
RUT,IF,cn_future,cn_ret_oc,data_start,us_in_-2_-1pct,264,0.0011659093209722097,-0.000432790391082849,0.5151515151515151
RUT,IF,cn_future,cn_ret_oc,data_start,us_in_-1_0pct,650,-0.00010819636186785523,-0.00012457154906414525,0.5030769230769231
RUT,IF,cn_future,cn_ret_oc,data_start,us_in_0_1pct,736,0.0003720462713302514,-0.0001296148294485655,0.5067934782608695
RUT,IF,cn_future,cn_ret_oc,data_start,us_in_1_2pct,328,-0.0004887934111915205,-0.000228622487375707,0.5030487804878049
RUT,IF,cn_future,cn_ret_oc,data_start,us_ge_2pct,146,-0.0019728795845028965,-0.001463912197902928,0.5958904109589042
RUT,IC,cn_future,cn_ret_cc,data_start,us_le_-2pct,140,-0.006665964410386069,-0.0029276399130820363,0.6
RUT,IC,cn_future,cn_ret_cc,data_start,us_in_-2_-1pct,264,-0.0004460254951295932,-5.4959714998636944e-05,0.5
RUT,IC,cn_future,cn_ret_cc,data_start,us_in_-1_0pct,650,6.040581090856487e-05,-0.0004887132902147706,0.5092307692307693
RUT,IC,cn_future,cn_ret_cc,data_start,us_in_0_1pct,735,0.0010622384610362281,0.0009848751319028182,0.46258503401360546
RUT,IC,cn_future,cn_ret_cc,data_start,us_in_1_2pct,328,0.0013873332433044082,0.0009755094359821248,0.46646341463414637
RUT,IC,cn_future,cn_ret_cc,data_start,us_ge_2pct,146,0.002282178840729758,0.0018176697816122411,0.4246575342465753
RUT,IC,cn_future,cn_ret_oc,data_start,us_le_-2pct,140,0.0004657110639737497,0.001420017890713332,0.4714285714285714
RUT,IC,cn_future,cn_ret_oc,data_start,us_in_-2_-1pct,264,0.0016145858490592341,0.0013761171181423393,0.4356060606060606
RUT,IC,cn_future,cn_ret_oc,data_start,us_in_-1_0pct,650,0.00030239722982277657,8.426778713632732e-05,0.4938461538461538
RUT,IC,cn_future,cn_ret_oc,data_start,us_in_0_1pct,736,0.0002890200873500579,0.00024356283093740494,0.485054347826087
RUT,IC,cn_future,cn_ret_oc,data_start,us_in_1_2pct,328,-0.000804309796047879,-0.0005716650335451656,0.5457317073170732
RUT,IC,cn_future,cn_ret_oc,data_start,us_ge_2pct,146,-0.00203465044921151,-0.001722885454743861,0.589041095890411
RUT,IM,cn_future,cn_ret_cc,data_start,us_le_-2pct,52,-0.005459800915972405,-0.001953613090426465,0.5576923076923077
RUT,IM,cn_future,cn_ret_cc,data_start,us_in_-2_-1pct,131,-0.001481428403198386,-0.001130901894260683,0.5419847328244275
RUT,IM,cn_future,cn_ret_cc,data_start,us_in_-1_0pct,250,-6.309417594285893e-05,-0.0002597942682810439,0.508
RUT,IM,cn_future,cn_ret_cc,data_start,us_in_0_1pct,287,0.0016893087894174208,0.0013837182486080568,0.44947735191637633
RUT,IM,cn_future,cn_ret_cc,data_start,us_in_1_2pct,150,-2.755163314551871e-05,0.0003347334758743159,0.4866666666666667
RUT,IM,cn_future,cn_ret_cc,data_start,us_ge_2pct,55,0.006037618319745861,0.004804436849063176,0.34545454545454546
RUT,IM,cn_future,cn_ret_oc,data_start,us_le_-2pct,52,0.0003285084063032291,0.0018590697357800945,0.46153846153846156
RUT,IM,cn_future,cn_ret_oc,data_start,us_in_-2_-1pct,131,0.0007474716779253088,0.0015903307888041063,0.4580152671755725
RUT,IM,cn_future,cn_ret_oc,data_start,us_in_-1_0pct,250,2.5525844526357755e-05,-0.000482471641698623,0.52
RUT,IM,cn_future,cn_ret_oc,data_start,us_in_0_1pct,288,0.0012322261516252188,0.0004078179663453696,0.4756944444444444
RUT,IM,cn_future,cn_ret_oc,data_start,us_in_1_2pct,150,-0.0017007934596357255,-0.001577673566526716,0.56
RUT,IM,cn_future,cn_ret_oc,data_start,us_ge_2pct,55,0.0016646352435670565,0.0,0.4909090909090909
RUT,IH,cn_future,cn_ret_cc,data_start,us_le_-2pct,140,-0.007419443606205642,-0.005137046945091928,0.6857142857142857
RUT,IH,cn_future,cn_ret_cc,data_start,us_in_-2_-1pct,264,-0.0007970371815973516,-0.001405183120883502,0.5606060606060606
RUT,IH,cn_future,cn_ret_cc,data_start,us_in_-1_0pct,650,-0.0002862781544399852,-0.00036051026247646556,0.52
RUT,IH,cn_future,cn_ret_cc,data_start,us_in_0_1pct,735,0.00115897792968508,0.0004366494432721524,0.47891156462585033
RUT,IH,cn_future,cn_ret_cc,data_start,us_in_1_2pct,328,0.0020449709070397646,0.0019792535381013554,0.3871951219512195
RUT,IH,cn_future,cn_ret_cc,data_start,us_ge_2pct,146,0.0020978558848635896,0.001953641578782639,0.410958904109589
RUT,IH,cn_future,cn_ret_oc,data_start,us_le_-2pct,140,-0.0012780098890084468,-0.0006065519413127607,0.5142857142857142
RUT,IH,cn_future,cn_ret_oc,data_start,us_in_-2_-1pct,264,0.0011426213975707317,0.0,0.4962121212121212
RUT,IH,cn_future,cn_ret_oc,data_start,us_in_-1_0pct,650,-0.0003275509587857264,-0.00033795340034914467,0.5261538461538462
RUT,IH,cn_future,cn_ret_oc,data_start,us_in_0_1pct,736,0.00020790695161181352,-0.00020793648660893949,0.5067934782608695
RUT,IH,cn_future,cn_ret_oc,data_start,us_in_1_2pct,328,-0.00020558034645737626,0.000411411053450661,0.4969512195121951
RUT,IH,cn_future,cn_ret_oc,data_start,us_ge_2pct,146,-0.0023304553428488695,-0.002790993013215226,0.6164383561643836
