n_trades,trades_per_year,hit_rate,mean_ret_bps,median_ret_bps,std_ret_bps,best_ret_bps,worst_ret_bps,total_ret_pct,max_dd_pct,sharpe_ann,t_stat,name,family,us_code,cn_fut,threshold,sample_start
21,3.662616154395997,0.5238095238095238,-47.89273566905535,1.3174301185430228,146.01019129898918,116.58796821793538,-543.9844961240321,-9.788390371849797,-10.900312190595463,-0.6277434332468156,-1.503128545270778,bounce_long_SPX_IH_thr0.020,bounce_long,SPX,IH,0.02,2022-07-22
20,3.488205861329521,0.7,1.8208889684758824,25.43422167812493,150.76092209384598,327.3333333333332,-460.1420118343198,0.14578511612981515,-4.601420118343203,0.02255774762765491,0.054014415094344244,fade_short_SPX_IH_thr0.020,fade_short,SPX,IH,0.02,2022-07-22
10,1.7441029306647604,0.4,68.28032980148168,-15.444412814421097,202.08775139500506,531.984496124032,-128.58796821793538,6.85085596471775,-1.6055675747337017,0.44621244064187143,1.0684534815675704,naive_short_SPX_IH_thr0.025,naive_short,SPX,IH,0.025,2022-07-22
10,1.7441029306647604,0.6,-80.2803298014817,3.4444128144210997,202.0877513950051,116.58796821793538,-543.9844961240321,-7.9192541791914595,-9.147567064421846,-0.5246325259471164,-1.2562299878628376,bounce_long_SPX_IH_thr0.025,bounce_long,SPX,IH,0.025,2022-07-22
11,1.9185132237312366,0.7272727272727273,-24.631710171940515,24.115830115831077,162.0212184931097,120.79120714232161,-460.1420118343198,-2.807323396475314,-4.601420118343203,-0.21057415679960273,-0.5042187766819036,fade_short_SPX_IH_thr0.025,fade_short,SPX,IH,0.025,2022-07-22
262,45.69549678341672,0.4541984732824427,-6.914319018736971,-8.037937105067167,113.3977210045415,620.5949937557691,-358.0779718556644,-17.95671178391679,-25.298928427448697,-0.4121751347872092,-0.9869513210915418,naive_short_NDX_IF_thr0.005,naive_short,NDX,IF,0.005,2022-07-22
262,45.69549678341672,0.46946564885496184,-5.085680981263034,-3.9620628949328327,113.39772100454152,346.0779718556643,-632.5949937557691,-13.946052700712496,-22.025380067305644,-0.30316669483378067,-0.7259311509211434,bounce_long_NDX_IF_thr0.005,bounce_long,NDX,IF,0.005,2022-07-22
329,57.38098641887062,0.49848024316109424,0.09819680467451496,-0.35736677115937837,91.48475215961501,600.4947468958925,-461.0420627116814,-1.0400767070203099,-24.18786269205747,0.008130788141547225,0.019469131979439586,fade_short_NDX_IF_thr0.005,fade_short,NDX,IF,0.005,2022-07-22
157,27.38241601143674,0.4394904458598726,-7.133526789630391,-9.17460317460272,124.13897964572618,620.5949937557691,-358.0779718556644,-11.65972586784716,-18.79984198878549,-0.3006990162438444,-0.7200223067459014,naive_short_NDX_IF_thr0.010,naive_short,NDX,IF,0.01,2022-07-22
157,27.38241601143674,0.47770700636942676,-4.866473210369616,-2.8253968253972803,124.1389796457262,346.0779718556643,-632.5949937557691,-8.476281544936626,-14.160990313470323,-0.20513607786016133,-0.49119732356525064,bounce_long_NDX_IF_thr0.010,bounce_long,NDX,IF,0.01,2022-07-22
194,33.83559685489635,0.5257731958762887,5.464002085374465,5.998859936561136,90.99674545124604,600.4947468958925,-413.4626865671638,10.301093061675592,-8.444930153752406,0.3492785516597933,0.8363457639615742,fade_short_NDX_IF_thr0.010,fade_short,NDX,IF,0.01,2022-07-22
98,17.092208720514652,0.4387755102040816,-9.445269269688495,-9.315696649029976,123.85548718532263,620.5949937557691,-358.0779718556644,-9.517264055899755,-16.99705092556948,-0.3152812801905686,-0.7549394656234136,naive_short_NDX_IF_thr0.015,naive_short,NDX,IF,0.015,2022-07-22
98,17.092208720514652,0.4897959183673469,-2.554730730311515,-2.684303350970024,123.85548718532263,346.0779718556643,-632.5949937557691,-3.202017204454266,-8.56006695749112,-0.08527642274632204,-0.20419397237752818,bounce_long_NDX_IF_thr0.015,bounce_long,NDX,IF,0.015,2022-07-22
105,18.313080771979983,0.5714285714285714,5.669030969099031,9.243101182654817,86.64102232488389,238.3537673182772,-413.4626865671638,5.716586309979066,-5.030850474151915,0.28000511623706864,0.6704708655587281,fade_short_NDX_IF_thr0.015,fade_short,NDX,IF,0.015,2022-07-22
52,9.069335239456754,0.5,8.796411225672417,-0.7089468629934922,130.51608685380404,620.5949937557691,-332.89450222882726,4.231708154951042,-7.641913311980275,0.20296876425779417,0.48600770186674563,naive_short_NDX_IF_thr0.020,naive_short,NDX,IF,0.02,2022-07-22
52,9.069335239456754,0.46153846153846156,-20.79641122567243,-11.291053137006505,130.51608685380404,320.89450222882715,-632.5949937557691,-10.656852597431332,-14.061547299763344,-0.47985727124177135,-1.1490158619877653,bounce_long_NDX_IF_thr0.020,bounce_long,NDX,IF,0.02,2022-07-22
52,9.069335239456754,0.5961538461538461,5.952589308602459,12.285021727551532,91.95880632892506,236.39492636783822,-413.4626865671638,2.9185402171184593,-4.134626865671642,0.1949397130500129,0.46678217847188497,fade_short_NDX_IF_thr0.020,fade_short,NDX,IF,0.02,2022-07-22
26,4.534667619728377,0.5,27.42526810312223,-0.05104436950075755,144.48898876941746,620.5949937557691,-123.39264751312817,7.109036964241011,-2.221456891322815,0.40419306720304843,0.967838299750998,naive_short_NDX_IF_thr0.025,naive_short,NDX,IF,0.025,2022-07-22
26,4.534667619728377,0.4230769230769231,-39.42526810312223,-11.94895563049924,144.48898876941746,111.39264751312817,-632.5949937557691,-10.00452738034322,-11.350867355152483,-0.5810488335058178,-1.3913185572034226,bounce_long_NDX_IF_thr0.025,bounce_long,NDX,IF,0.025,2022-07-22
