entry_date,exit_date,entry_price,exit_price,us_ret_signal,gross_ret,net_ret
2023-02-07,2023-02-13,2747.6,2769.0,-0.0061404624221559345,-0.007788615518998343,-0.008388615518998343
2023-02-09,2023-02-15,2729.0,2752.8,-0.011080715658021045,-0.008721143275925325,-0.009321143275925325
2023-02-10,2023-02-16,2758.2,2741.8,-0.00882980501595021,0.005945906750779328,0.0053459067507793286
2023-02-17,2023-02-23,2746.0,2773.0,-0.01378874496603455,-0.00983248361252742,-0.01043248361252742
2023-02-22,2023-02-28,2799.6,2745.6,-0.020041234195832036,0.01928846978139731,0.01868846978139731
2023-02-27,2023-03-03,2719.2,2777.6,-0.010537569023966964,-0.02147690497205068,-0.02207690497205068
2023-03-08,2023-03-14,2698.0,2648.0,-0.015326918040295179,0.018532246108228345,0.017932246108228345
2023-03-10,2023-03-16,2650.0,2624.6,-0.018459347546724625,0.009584905660377396,0.008984905660377396
2023-03-13,2023-03-17,2644.8,2645.6,-0.014478143324737514,-0.0003024803387778885,-0.0009024803387778884
2023-03-16,2023-03-22,2630.4,2656.8,-0.00698088174133582,-0.010036496350364965,-0.010636496350364965
2023-03-20,2023-03-24,2638.0,2661.8,-0.011019448119829911,-0.009021986353298095,-0.009621986353298095
2023-03-23,2023-03-29,2652.0,2638.2,-0.01646321223364211,0.005203619909502355,0.004603619909502355
2023-04-21,2023-04-27,2705.4,2656.6,-0.005952552882162232,0.018037998077918282,0.017437998077918283
2023-04-26,2023-05-05,2621.8,2686.8,-0.015810845435383802,-0.02479212754596083,-0.02539212754596083
2023-05-04,2023-05-10,2668.0,2675.8,-0.0069983103375026445,-0.002923538230884537,-0.003523538230884537
2023-05-05,2023-05-11,2699.4,2669.2,-0.007218725172645657,0.011187671334370708,0.010587671334370708
2023-05-17,2023-05-23,2672.2,2601.6,-0.0063776875055695514,0.026420178130379446,0.025820178130379446
2023-05-24,2023-05-30,2593.6,2520.6,-0.011222025583512596,0.02814620604565088,0.02754620604565088
2023-05-25,2023-05-31,2551.0,2484.2,-0.007318613865403334,0.026185809486475975,0.025585809486475975
2023-06-01,2023-06-07,2481.8,2504.8,-0.006108614392512757,-0.00926746716093163,-0.00986746716093163
2023-06-26,2023-06-30,2477.2,2475.4,-0.007658795459064449,0.0007266268367510653,0.00012662683675106537
2023-07-07,2023-07-13,2476.2,2540.8,-0.007922515771833227,-0.02608836119861091,-0.02668836119861091
2023-07-21,2023-07-27,2497.8,2581.8,-0.006756896754207542,-0.03362959404275756,-0.03422959404275756
2023-07-28,2023-08-03,2571.0,2652.0,-0.006424656484370628,-0.031505250875145885,-0.03210525087514589
2023-08-03,2023-08-09,2629.2,2640.0,-0.01383955356772193,-0.004107713372889066,-0.004707713372889066
2023-08-07,2023-08-11,2642.0,2568.6,-0.005300062744756806,0.027781983345950056,0.027181983345950057
2023-08-10,2023-08-16,2635.0,2531.2,-0.007038725491928299,0.039392789373814074,0.03879278937381407
2023-08-16,2023-08-22,2540.0,2496.6,-0.011550897982462116,0.01708661417322843,0.01648661417322843
2023-08-17,2023-08-23,2521.0,2464.8,-0.007555398492863685,0.022292740975803138,0.021692740975803138
2023-08-18,2023-08-24,2544.2,2485.2,-0.007712909620466446,0.023190000786101672,0.022590000786101672
2023-08-25,2023-08-31,2475.4,2516.6,-0.013457972973819898,-0.01664377474347578,-0.01724377474347578
2023-09-07,2023-09-13,2558.0,2526.6,-0.00697159983873985,0.012275215011727902,0.011675215011727903
2023-09-13,2023-09-19,2538.2,2541.4,-0.005695894782348998,-0.0012607359546135122,-0.001860735954613512
2023-09-18,2023-09-22,2520.2,2568.6,-0.012159618828447183,-0.019204825013887872,-0.01980482501388787
2023-09-21,2023-09-27,2518.8,2536.6,-0.00939479474814997,-0.00706685723360323,-0.00766685723360323
2023-09-22,2023-09-28,2503.2,2510.6,-0.016400935150564067,-0.0029562160434644102,-0.00355621604346441
2023-09-27,2023-10-11,2527.0,2495.8,-0.014734521163048298,0.012346656113969012,0.011746656113969012
2023-10-13,2023-10-19,2499.2,2402.2,-0.006246427021262435,0.038812419974391776,0.03821241997439177
2023-10-16,2023-10-20,2497.6,2389.2,-0.0050188638755857,0.04340166559897507,0.04280166559897507
2023-10-19,2023-10-25,2450.0,2387.2,-0.013399821028088454,0.02563265306122453,0.02503265306122453
2023-10-20,2023-10-26,2392.2,2397.0,-0.008482848734926662,-0.0020065211938802285,-0.0026065211938802284
2023-10-23,2023-10-27,2376.0,2422.4,-0.012585273492286109,-0.019528619528619506,-0.020128619528619506
2023-10-26,2023-11-01,2378.6,2422.6,-0.01433963884569256,-0.01849827629698142,-0.01909827629698142
2023-10-27,2023-11-02,2390.4,2419.6,-0.01183251050332379,-0.012215528781793772,-0.012815528781793772
2023-11-10,2023-11-16,2430.8,2407.2,-0.008083842131425545,0.009708737864077777,0.009108737864077777
2023-12-05,2023-12-11,2326.6,2292.4,-0.0054085096168463576,0.01469956159202257,0.01409956159202257
2023-12-21,2023-12-27,2238.0,2271.2,-0.014684262867934783,-0.014834673815907085,-0.015434673815907084
2024-01-03,2024-01-09,2290.2,2246.8,-0.005660578979532205,0.01895031001659231,0.01835031001659231
2024-01-04,2024-01-10,2296.2,2235.4,-0.008016310767699708,0.026478529744795587,0.025878529744795587
2024-01-18,2024-01-24,2193.0,2257.8,-0.0056168930629166836,-0.029548563611491163,-0.030148563611491163
2024-02-01,2024-02-07,2246.4,2329.0,-0.016105742122053734,-0.036769943019943074,-0.03736994301994308
2024-02-21,2024-02-27,2345.8,2405.8,-0.006005310324511015,-0.025577628101287386,-0.026177628101287386
2024-03-06,2024-03-12,2435.0,2451.6,-0.010193102244492658,-0.006817248459958902,-0.007417248459958902
2024-03-11,2024-03-15,2424.0,2418.6,-0.006528534105211481,0.0022277227722772297,0.0016277227722772299
2024-03-18,2024-03-22,2424.0,2402.6,-0.006482929746353672,0.00882838283828391,0.00822838283828391
2024-04-03,2024-04-11,2447.0,2398.8,-0.007239047479199234,0.01969758888434814,0.01909758888434814
2024-04-11,2024-04-17,2389.2,2442.8,-0.009456996015017816,-0.02243428762765798,-0.023034287627657978
2024-04-15,2024-04-19,2372.0,2434.4,-0.014550687729114609,-0.026306913996627435,-0.026906913996627434
2024-04-16,2024-04-22,2415.4,2430.4,-0.012021368111419184,-0.006210151527697327,-0.006810151527697327
2024-04-18,2024-04-24,2436.6,2427.4,-0.005780603602534629,0.003775753098579915,0.003175753098579915
2024-04-22,2024-04-26,2442.4,2467.2,-0.008758540830023365,-0.01015394693743854,-0.01075394693743854
2024-05-24,2024-05-30,2485.4,2463.2,-0.007380804158304,0.008932163836807061,0.008332163836807061
2024-05-30,2024-06-05,2478.0,2460.2,-0.007367038318595309,0.00718321226795815,0.00658321226795815
2024-05-31,2024-06-06,2472.4,2461.4,-0.005975032761843968,0.004449118265652752,0.003849118265652752
2024-07-12,2024-07-18,2392.8,2438.8,-0.008763043472009957,-0.0192243396857239,-0.0198243396857239
2024-07-18,2024-07-24,2423.2,2384.6,-0.013927547503968518,0.015929349620336763,0.015329349620336764
2024-07-19,2024-07-25,2428.0,2359.6,-0.007816408298095934,0.028171334431631,0.027571334431631
2024-07-22,2024-07-26,2434.2,2352.2,-0.007140257697692887,0.03368663215840939,0.03308663215840939
2024-07-25,2024-07-31,2381.0,2376.6,-0.023149084617023696,0.0018479630407391978,0.001247963040739198
2024-07-26,2024-08-01,2359.6,2361.8,-0.005142626123616489,-0.0009323614171894423,-0.0015323614171894422
2024-08-02,2024-08-08,2349.6,2319.6,-0.0136934977706209,0.012768130745658857,0.012168130745658857
2024-08-05,2024-08-09,2339.2,2315.6,-0.01838185763136968,0.010088919288645637,0.009488919288645637
2024-08-06,2024-08-12,2347.8,2317.6,-0.029968801809597045,0.012863105886361859,0.012263105886361859
2024-08-08,2024-08-14,2311.8,2303.4,-0.0077346506693530825,0.003633532312483867,0.003033532312483867
2024-08-23,2024-08-29,2334.8,2314.6,-0.008932812493967823,0.008651704642796076,0.008051704642796077
2024-08-29,2024-09-04,2326.4,2269.4,-0.005975968074797167,0.024501375515818435,0.023901375515818436
2024-09-04,2024-09-10,2282.0,2232.8,-0.021151069703828962,0.021560035056967464,0.020960035056967464
2024-09-09,2024-09-13,2255.0,2204.4,-0.017260261646496966,0.02243902439024381,0.02183902439024381
2024-10-08,2024-10-14,3116.8,2718.6,-0.009586025194825432,0.1277592402464066,0.12715924024640662
2024-10-16,2024-10-22,2626.6,2706.0,-0.007609460863171158,-0.030229193634356166,-0.030829193634356166
2024-10-24,2024-10-30,2708.0,2645.2,-0.00919132796037303,0.02319054652880359,0.02259054652880359
2024-11-01,2024-11-07,2646.2,2826.8,-0.018614696372767803,-0.06824880961378588,-0.06884880961378588
2024-11-15,2024-11-21,2712.0,2687.6,-0.006049741303805978,0.008997050147492636,0.008397050147492636
2024-11-18,2024-11-22,2690.0,2603.6,-0.0132034891119851,0.03211895910780671,0.03151895910780671
2024-12-10,2024-12-16,2790.0,2635.8,-0.00614421035520607,0.05526881720430099,0.05466881720430099
2024-12-13,2024-12-19,2690.0,2660.0,-0.00541401575910716,0.01115241635687736,0.01055241635687736
2024-12-19,2024-12-25,2653.0,2716.2,-0.02949284501055016,-0.023822088202035463,-0.024422088202035463
2024-12-30,2025-01-06,2710.8,2580.2,-0.011055736181348363,0.04817765973144472,0.04757765973144472
2024-12-31,2025-01-07,2723.2,2596.6,-0.010701995387650376,0.046489424206815455,0.04588942420681545
2025-01-08,2025-01-14,2587.8,2600.0,-0.011103913242403118,-0.004714429244918383,-0.005314429244918383
2025-01-13,2025-01-17,2547.2,2585.8,-0.01541165040341319,-0.015153894472361928,-0.01575389447236193
2025-02-10,2025-02-14,2620.0,2668.4,-0.009464771818677886,-0.01847328244274804,-0.01907328244274804
