entry_date,exit_date,entry_price,exit_price,us_ret_signal,gross_ret,net_ret
2022-08-22,2022-08-22,2748.0,2755.0,-0.02006325818575805,-0.002547307132459986,-0.003147307132459986
2022-08-23,2022-08-23,2757.6,2736.8,-0.02547313092258774,0.007542790832608004,0.006942790832608004
2022-08-29,2022-08-29,2733.2,2735.2,-0.03936586315584678,-0.0007317430118543022,-0.001331743011854302
2022-09-14,2022-09-14,2741.0,2749.8,-0.051590969948159815,-0.0032105071141919073,-0.003810507114191907
2022-09-30,2022-09-30,2620.0,2610.0,-0.028423916613183553,0.003816793893129722,0.003216793893129722
2022-10-10,2022-10-10,2616.6,2545.4,-0.03801087308081896,0.027210884353741416,0.026610884353741416
2022-10-17,2022-10-17,2578.0,2580.4,-0.03077837472565781,-0.0009309542280837579,-0.0015309542280837578
2022-10-27,2022-10-27,2419.6,2379.8,-0.020369734209002455,0.016448999834683287,0.015848999834683287
2022-11-03,2022-11-03,2406.2,2384.4,-0.03361068645018084,0.009059928517995086,0.008459928517995086
2022-11-10,2022-11-10,2425.2,2446.0,-0.0247758515330182,-0.008576612238166081,-0.009176612238166081
2022-12-07,2022-12-07,2680.4,2669.2,-0.020022166493363525,0.004178480823757713,0.0035784808237577133
2022-12-16,2022-12-16,2669.8,2676.8,-0.03225888057749238,-0.002621919244887305,-0.003221919244887305
2022-12-23,2022-12-23,2610.6,2625.0,-0.02178008583343294,-0.005515973339462299,-0.006115973339462299
2023-02-22,2023-02-22,2799.6,2774.6,-0.02502451054936672,0.008929847121017298,0.008329847121017298
2023-03-10,2023-03-10,2650.0,2637.6,-0.02052956974819531,0.004679245283018885,0.004079245283018885
2023-07-21,2023-07-21,2497.8,2507.6,-0.020525951958301536,-0.003923452638321612,-0.004523452638321612
2023-08-03,2023-08-03,2629.2,2652.0,-0.021735346457687377,-0.00867183934276583,-0.00927183934276583
2023-10-26,2023-10-26,2378.6,2397.0,-0.024250641653744798,-0.007735642815101418,-0.008335642815101418
2024-02-01,2024-02-01,2246.4,2245.8,-0.022300909615999176,0.00026709401709401615,-0.0003329059829059838
2024-04-22,2024-04-22,2442.4,2430.4,-0.020478109186815918,0.004913200131018702,0.0043132001310187025
2024-07-18,2024-07-18,2423.2,2438.8,-0.027684185688784058,-0.006437768240343589,-0.007037768240343589
2024-07-25,2024-07-25,2381.0,2359.6,-0.03639077096210086,0.008987820243595124,0.008387820243595124
2024-08-02,2024-08-02,2349.6,2347.0,-0.023026687886480546,0.0011065713312904402,0.0005065713312904402
2024-08-05,2024-08-05,2339.2,2331.0,-0.024309461863601056,0.003505471956224304,0.0029054719562243043
2024-08-06,2024-08-06,2347.8,2312.6,-0.03433932194308953,0.014992759178805826,0.014392759178805826
2024-09-04,2024-09-04,2282.0,2269.4,-0.03259221079818497,0.005521472392638005,0.004921472392638005
2024-09-09,2024-09-09,2255.0,2233.0,-0.025504254223819744,0.009756097560975618,0.009156097560975619
