n_trades,trades_per_year,hit_rate,mean_ret_bps,median_ret_bps,std_ret_bps,best_ret_bps,worst_ret_bps,total_ret_pct,max_dd_pct,sharpe_ann,t_stat,name,family,us_code,cn_fut,threshold,sample_start
105,18.313080771979983,0.5047619047619047,11.104012873765319,0.18556701030947895,140.80204850882544,713.3359975407332,-269.12407633489744,11.229405752449239,-9.860149473271406,0.3374828350246366,0.8081009788357086,fade_short_NDX_IM_thr0.015,fade_short,NDX,IM,0.015,all
52,9.069335239456754,0.38461538461538464,-5.352074681894806,-16.879262205180094,176.93499670837957,544.3565837536961,-443.12275575718,-3.514830451281925,-12.697264353708547,-0.09109533772878431,-0.21812733551508226,naive_short_NDX_IM_thr0.020,naive_short,NDX,IM,0.02,all
52,9.069335239456754,0.5384615384615384,-6.647925318105209,4.879262205180097,176.93499670837957,431.1227557571799,-556.3565837536961,-4.17371267291885,-15.071701130066085,-0.11315144837144345,-0.27094058333060567,bounce_long_NDX_IM_thr0.020,bounce_long,NDX,IM,0.02,all
52,9.069335239456754,0.5,-11.352513247482301,-1.4729426454475,108.5118808467557,285.0326086956516,-269.12407633489744,-6.0192571706455755,-11.845891925563857,-0.3150666635084055,-0.7544255670397485,fade_short_NDX_IM_thr0.020,fade_short,NDX,IM,0.02,all
26,4.534667619728377,0.3076923076923077,-5.884988325239803,-38.23469492294462,180.30653760545837,544.3565837536961,-216.98109810981035,-1.9131332484823904,-5.5079299892244915,-0.06950352988901047,-0.16642585846401978,naive_short_NDX_IM_thr0.025,naive_short,NDX,IM,0.025,all
26,4.534667619728377,0.5769230769230769,-6.115011674760194,26.23469492294462,180.30653760545837,204.98109810981038,-556.3565837536961,-1.9836387465453353,-9.141416905233356,-0.07222017669695625,-0.17293085580556342,bounce_long_NDX_IM_thr0.025,bounce_long,NDX,IM,0.025,all
24,4.185847033595425,0.4583333333333333,-2.5770625650030468,-4.401496185587155,104.00273742380648,221.94117647058854,-269.12407633489744,-0.7405015747221078,-3.137066552060097,-0.05069578691898645,-0.12139081096995291,fade_short_NDX_IM_thr0.025,fade_short,NDX,IM,0.025,all
580,41.48929932571093,0.46206896551724136,-5.020858905460435,-8.162061377527502,118.52262990227759,853.8562628336758,-404.9614885331028,-28.234488615341203,-36.21906985850409,-0.2728630868406671,-1.0202127210090128,naive_short_NDX_IH_thr0.005,naive_short,NDX,IH,0.005,all
580,41.48929932571093,0.4793103448275862,-6.979141094539573,-3.8379386224724974,118.5226299022776,392.96148853310274,-865.8562628336759,-35.97734970868578,-39.84650328242192,-0.3792876912915326,-1.4181255957267498,bounce_long_NDX_IH_thr0.005,bounce_long,NDX,IH,0.005,all
793,56.725886836704774,0.5081967213114754,-0.7797485282033432,1.3969470782053741,105.28154817825566,536.177258478198,-770.8016022030291,-10.051139371050699,-30.120762224022414,-0.05578185444854262,-0.20856378255043137,fade_short_NDX_IH_thr0.005,fade_short,NDX,IH,0.005,all
358,25.608912342421576,0.46368715083798884,-5.215772347732747,-8.65873883562251,131.11221682402763,853.8562628336758,-404.9614885331028,-19.528900195758535,-26.46597616158718,-0.20131263522543857,-0.7526914458633535,naive_short_NDX_IH_thr0.010,naive_short,NDX,IH,0.01,all
358,25.608912342421576,0.4776536312849162,-6.7842276522672655,-3.34126116437749,131.11221682402763,392.96148853310274,-865.8562628336759,-23.962981430165975,-26.700676072364317,-0.26185014521212646,-0.9790362347526373,bounce_long_NDX_IH_thr0.010,bounce_long,NDX,IH,0.01,all
442,31.617707417179712,0.5248868778280543,3.9073484322389724,2.598864260554451,101.59581517583584,536.177258478198,-460.1420118343198,16.179835436884815,-12.328727995821588,0.21625766494219098,0.8085696872532991,fade_short_NDX_IH_thr0.010,fade_short,NDX,IH,0.01,all
238,17.024919378481382,0.46218487394957986,-4.650135001147444,-10.832704085284687,128.41182238856965,531.984496124032,-357.7587939698497,-12.207716465614737,-23.366591336474094,-0.14941805676004866,-0.5586618696579561,naive_short_NDX_IH_thr0.015,naive_short,NDX,IH,0.015,all
238,17.024919378481382,0.4831932773109244,-7.34986499885257,-1.1672959147153104,128.41182238856965,345.75879396984965,-543.9844961240321,-17.68657950383711,-24.622795492856064,-0.23616573396390886,-0.883004325891474,bounce_long_NDX_IH_thr0.015,bounce_long,NDX,IH,0.015,all
234,16.738786279683378,0.6068376068376068,13.558634739937295,21.677774899996788,101.26952146443197,420.7241379310349,-460.1420118343198,35.68071545894745,-6.888228019919696,0.5477711885746592,2.0480715851185076,fade_short_NDX_IH_thr0.015,fade_short,NDX,IH,0.015,all
152,10.873057754324245,0.4934210526315789,9.231949095951421,-3.9325726608331277,137.32070778744432,531.984496124032,-293.3098684693942,13.441914697609803,-12.74432111798297,0.2216834212802555,0.8288561455693741,naive_short_NDX_IH_thr0.020,naive_short,NDX,IH,0.02,all
152,10.873057754324245,0.4605263157894737,-21.23194909595143,-8.067427339166871,137.32070778744432,281.3098684693942,-543.9844961240321,-28.641183947297122,-29.74414042789908,-0.5098350377714764,-1.9062314260715527,bounce_long_NDX_IH_thr0.020,bounce_long,NDX,IH,0.02,all
125,8.9416593374377,0.68,26.82796324572441,41.86005061062859,105.81203384012831,399.5511612856843,-460.1420118343198,38.81358892493773,-5.421209119045267,0.7581614539946602,2.834703546382231,fade_short_NDX_IH_thr0.020,fade_short,NDX,IH,0.02,all
91,6.509527997654646,0.4835164835164835,1.573995216199909,-11.223490784269645,144.11863511697115,531.984496124032,-293.3098684693942,0.5034748755548213,-14.537298137097299,0.027864933904608216,0.10418470438310586,naive_short_NDX_IH_thr0.025,naive_short,NDX,IH,0.025,all
91,6.509527997654646,0.4945054945054945,-13.573995216199911,-0.7765092157303529,144.11863511697115,281.3098684693942,-543.9844961240321,-12.456191724014253,-17.908659265809145,-0.24030471987968205,-0.8984796550473547,bounce_long_NDX_IH_thr0.025,bounce_long,NDX,IH,0.025,all
72,5.150395778364116,0.7222222222222222,27.725735702613,45.32793072637587,119.43690318548046,399.5511612856843,-460.1420118343198,21.442344024841397,-5.168806310830131,0.5268231446992773,1.9697485657267382,fade_short_NDX_IH_thr0.025,fade_short,NDX,IH,0.025,all
677,48.42802697156259,0.48005908419497784,-6.061974433981116,-2.4376590330783485,115.30422877826064,620.5949937557691,-543.4449339207055,-36.58677650732069,-45.616807158250495,-0.3658619568462261,-1.3679278748529524,naive_short_RUT_IF_thr0.005,naive_short,RUT,IF,0.005,all
677,48.42802697156259,0.4549483013293944,-5.938025566018892,-9.562340966921651,115.30422877826064,531.4449339207055,-632.5949937557691,-36.05638628410136,-40.66491855936979,-0.35838119692626846,-1.339957926548396,bounce_long_RUT_IF_thr0.005,bounce_long,RUT,IF,0.005,all
781,55.867487540310755,0.49167733674775926,-3.654237157575856,-1.6739920401449502,106.73170929733112,512.7684521299029,-608.0533422609087,-28.10875337108144,-31.000092008624346,-0.2559073944968129,-0.9568167768268806,fade_short_RUT_IF_thr0.005,fade_short,RUT,IF,0.005,all
404,28.89944297859865,0.4777227722772277,-10.211091807882207,-2.7033902599267132,121.54837470058789,620.5949937557691,-543.4449339207055,-35.76273798274172,-40.978054294294196,-0.45161437895093676,-1.6885491538302944,naive_short_RUT_IF_thr0.010,naive_short,RUT,IF,0.01,all
404,28.89944297859865,0.46782178217821785,-1.788908192117804,-9.296609740073286,121.54837470058787,531.4449339207055,-632.5949937557691,-9.703261491221527,-19.935298920474576,-0.07911951800882731,-0.29582139411858727,bounce_long_RUT_IF_thr0.010,bounce_long,RUT,IF,0.01,all
474,33.90677220756376,0.5168776371308017,3.4591700043932785,5.232495194759552,101.37341963304264,512.7684521299029,-413.4626865671638,14.996644071184019,-18.896988880951316,0.19869687365521674,0.7429113277097201,fade_short_RUT_IF_thr0.010,fade_short,RUT,IF,0.01,all
251,17.954851949574905,0.47410358565737054,-8.660236926650871,-4.769483182936567,130.53727496439973,620.5949937557691,-543.4449339207055,-21.24083937112796,-29.283100459853127,-0.2811163759911522,-1.0510710927989912,naive_short_RUT_IF_thr0.015,naive_short,RUT,IF,0.015,all
251,17.954851949574905,0.46613545816733065,-3.3397630733491463,-7.230516817063431,130.53727496439973,531.4449339207055,-632.5949937557691,-9.986110358824318,-19.78861919048508,-0.10841067049329169,-0.4053386128954715,bounce_long_RUT_IF_thr0.015,bounce_long,RUT,IF,0.015,all
272,19.457050718264437,0.5257352941176471,6.1512253778077985,6.632795638380379,108.52521477875648,512.7684521299029,-413.4626865671638,16.345237085678722,-14.765756588928225,0.25001697203729756,0.9347929699613375,fade_short_RUT_IF_thr0.015,fade_short,RUT,IF,0.015,all
140,10.014658457930226,0.4642857142857143,3.83371083558731,-5.732133290474833,142.39506893973353,620.5949937557691,-387.2113457027078,4.044932925410039,-12.977838573501932,0.08520056474529503,0.31855792953430434,naive_short_RUT_IF_thr0.020,naive_short,RUT,IF,0.02,all
140,10.014658457930226,0.4642857142857143,-15.833710835587318,-6.2678667095251654,142.39506893973353,375.2113457027077,-632.5949937557691,-21.027684198274986,-21.12817360285888,-0.3518891129406396,-1.3156845565419024,bounce_long_RUT_IF_thr0.020,bounce_long,RUT,IF,0.02,all
146,10.443858106127236,0.5753424657534246,13.72879584502896,8.63912197902928,118.82566346632478,512.7684521299029,-413.4626865671638,20.94394660993888,-7.411972159108848,0.37338140050661434,1.3960424584929088,fade_short_RUT_IF_thr0.020,fade_short,RUT,IF,0.02,all
85,6.080328349457637,0.49411764705882355,-7.108668739106546,-8.453987730062224,154.8445218536125,620.5949937557691,-387.2113457027078,-6.804293393798466,-15.784427465455853,-0.11320248167489662,-0.4232548022223233,naive_short_RUT_IF_thr0.025,naive_short,RUT,IF,0.025,all
85,6.080328349457637,0.4823529411764706,-4.891331260893466,-3.546012269937776,154.8445218536125,375.2113457027077,-632.5949937557691,-5.042544254318104,-9.045828392727628,-0.07789233930412895,-0.2912330735070284,bounce_long_RUT_IF_thr0.025,bounce_long,RUT,IF,0.025,all
84,6.008795074758135,0.5952380952380952,15.135310330734644,9.252347992479876,125.14380620766013,512.7684521299029,-413.4626865671638,12.81641595941525,-7.4530064865131145,0.29646652767441395,1.108464052022626,fade_short_RUT_IF_thr0.025,fade_short,RUT,IF,0.025,all
677,48.42802697156259,0.45937961595273263,-11.694925783506191,-7.637666325486896,140.5963482598339,607.6986301369861,-1019.0166704727106,-57.65989320010194,-65.29139152496526,-0.5788577032399853,-2.1643015159626096,naive_short_RUT_IC_thr0.005,naive_short,RUT,IC,0.005,all
677,48.42802697156259,0.48005908419497784,-0.30507421649381816,-4.362333674513102,140.5963482598339,1007.0166704727105,-619.6986301369863,-8.363144503783603,-38.763771326549566,-0.015100100979384391,-0.056458040133087806,bounce_long_RUT_IC_thr0.005,bounce_long,RUT,IC,0.005,all
781,55.867487540310755,0.499359795134443,-2.9377461630987685,-0.05116002379578735,131.8423121439734,601.359482410027,-758.8712871287136,-25.724886338192874,-44.73756125736873,-0.16654784874674572,-0.6227087581374938,fade_short_RUT_IC_thr0.005,fade_short,RUT,IC,0.005,all
404,28.89944297859865,0.4282178217821782,-18.164609235345623,-19.824026587971883,150.9938171845688,607.6986301369861,-1019.0166704727106,-54.199573769100716,-58.027084020885525,-0.6467130597569684,-2.4180071333429902,naive_short_RUT_IC_thr0.010,naive_short,RUT,IC,0.01,all
404,28.89944297859865,0.5297029702970297,6.164609235345605,7.8240265879718836,150.99381718456877,1007.0166704727105,-619.6986301369863,22.536496112907333,-23.833785646049876,0.21947806578953716,0.8206105021148905,bounce_long_RUT_IC_thr0.010,bounce_long,RUT,IC,0.01,all
474,33.90677220756376,0.5147679324894515,5.83275482465368,3.8164172835191192,123.15219390650795,599.46875,-353.382630868458,27.219045995231617,-28.066784975264035,0.2757876364427872,1.0311473723092341,fade_short_RUT_IC_thr0.010,fade_short,RUT,IC,0.01,all
251,17.954851949574905,0.44223107569721115,-18.982169748625772,-19.772455089819946,156.32382759871356,607.6986301369861,-564.4443035299081,-39.79956814606217,-48.02502724565674,-0.5145310486105198,-1.9237894257682497,naive_short_RUT_IC_thr0.015,naive_short,RUT,IC,0.015,all
251,17.954851949574905,0.5219123505976095,6.982169748625754,7.772455089819947,156.32382759871356,552.444303529908,-619.6986301369863,15.553872579074767,-22.591666716256842,0.18925882393382049,0.7076232332343155,bounce_long_RUT_IC_thr0.015,bounce_long,RUT,IC,0.015,all
272,19.457050718264437,0.5110294117647058,6.231118185074207,3.0356225130139305,132.38389286263663,599.46875,-351.6157635467983,15.704325147986342,-23.72420287252861,0.20762007629426366,0.7762744511351056,fade_short_RUT_IC_thr0.015,fade_short,RUT,IC,0.015,all
140,10.014658457930226,0.44285714285714284,-10.65711063973751,-20.20017890713332,176.5468755799375,607.6986301369861,-545.1832444427137,-15.706679610269003,-29.907904652011354,-0.1910282115631501,-0.7142388285819271,naive_short_RUT_IC_thr0.020,naive_short,RUT,IC,0.02,all
140,10.014658457930226,0.5214285714285715,-1.3428893602625172,8.20017890713332,176.5468755799375,533.1832444427135,-619.6986301369863,-3.9811184030634994,-16.52533428018469,-0.02407122919992974,-0.09000035338027212,bounce_long_RUT_IC_thr0.020,bounce_long,RUT,IC,0.02,all
146,10.443858106127236,0.5547945205479452,14.346504492115098,11.228854547438612,131.81195706695314,526.1288153906189,-309.4986048508248,21.754194254497673,-13.49469138232261,0.35174001014702744,1.315127073415319,fade_short_RUT_IC_thr0.020,fade_short,RUT,IC,0.02,all
85,6.080328349457637,0.4235294117647059,-31.109659031767492,-31.47565301515675,187.85156598803556,607.6986301369861,-545.1832444427137,-24.397445553011778,-33.170157156332,-0.4083607075939315,-1.5268272211947982,naive_short_RUT_IC_thr0.025,naive_short,RUT,IC,0.025,all
85,6.080328349457637,0.5529411764705883,19.109659031767475,19.47565301515675,187.85156598803556,533.1832444427135,-619.6986301369863,15.882776029714286,-11.77110203314542,0.25084279696292017,0.9378806616832249,bounce_long_RUT_IC_thr0.025,bounce_long,RUT,IC,0.025,all
84,6.008795074758135,0.5833333333333334,22.670817703433965,13.262194842270542,137.91095543602825,526.1288153906189,-233.01812191103787,20.014132226911908,-10.49201849001653,0.40296016347677666,1.5066350293066038,fade_short_RUT_IC_thr0.025,fade_short,RUT,IC,0.025,all
302,52.671908506075766,0.4735099337748344,-6.117820626619853,-8.343390899743891,162.26779114823523,614.7051426004928,-1122.7390255668108,-20.14183480770638,-25.30026922723072,-0.2736238456397824,-0.6551909446836234,naive_short_RUT_IM_thr0.005,naive_short,RUT,IM,0.005,all
302,52.671908506075766,0.49337748344370863,-5.8821793733801595,-3.6566091002561083,162.26779114823523,1110.7390255668108,-626.7051426004929,-19.51177479821904,-30.395876218053818,-0.2630846242670161,-0.6299548312472854,bounce_long_RUT_IM_thr0.005,bounce_long,RUT,IM,0.005,all
336,58.601858470335955,0.5119047619047619,-7.368444225748587,1.7179668746463208,143.3039271197068,713.3359975407332,-683.4193548387086,-24.58490063900378,-42.90620111688847,-0.3936165977215881,-0.9425129959026699,fade_short_RUT_IM_thr0.005,fade_short,RUT,IM,0.005,all
183,31.917083631165116,0.4262295081967213,-12.284220051146637,-21.903307888041063,168.54804119870053,544.3565837536961,-1122.7390255668108,-22.220568418624364,-27.096857139781704,-0.41175177365358406,-0.9859375849515732,naive_short_RUT_IM_thr0.010,naive_short,RUT,IM,0.01,all
183,31.917083631165116,0.5355191256830601,0.28422005114662735,9.903307888041065,168.54804119870053,1110.7390255668108,-556.3565837536961,-2.010494754645631,-14.221920362402084,0.00952670252407376,0.022811642062384067,bounce_long_RUT_IM_thr0.010,bounce_long,RUT,IM,0.01,all
205,35.75411007862759,0.526829268292683,1.9787356365449082,6.990151652467753,123.95300475230816,516.9629629629617,-353.39762328682036,2.5262538347650354,-24.794366898044707,0.09545390562584512,0.22856390478142619,fade_short_RUT_IM_thr0.010,fade_short,RUT,IM,0.01,all
103,17.96426018584703,0.4174757281553398,-15.69318601912518,-21.903307888041063,152.9236299106356,544.3565837536961,-575.4224429507223,-15.947173222423928,-20.804546591569217,-0.4349518603792117,-1.0414900778381655,naive_short_RUT_IM_thr0.015,naive_short,RUT,IM,0.015,all
103,17.96426018584703,0.5436893203883495,3.693186019125171,9.903307888041065,152.9236299106356,563.4224429507221,-556.3565837536961,2.643641786908457,-12.133312044048061,0.10236022996141957,0.24510106423526087,bounce_long_RUT_IM_thr0.015,bounce_long,RUT,IM,0.015,all
103,17.96426018584703,0.49514563106796117,1.048557111444517,-3.5812024879062707,129.54687100106491,366.84654877352995,-353.39762328682036,0.22608757329511953,-10.930559184843336,0.0343059800365697,0.08214549947539251,fade_short_RUT_IM_thr0.015,fade_short,RUT,IM,0.015,all
52,9.069335239456754,0.40384615384615385,-9.285084063032302,-24.590697357800945,160.28269966773135,544.3565837536961,-443.12275575718,-5.334696575905163,-13.59609561616766,-0.1744564050986321,-0.4177349989194916,naive_short_RUT_IM_thr0.020,naive_short,RUT,IM,0.02,all
52,9.069335239456754,0.5384615384615384,-2.714915936967719,12.590697357800947,160.28269966773138,431.1227557571799,-556.3565837536961,-2.0514801222032086,-7.772162388470905,-0.05101025163510411,-0.12214379517694354,bounce_long_RUT_IM_thr0.020,bounce_long,RUT,IM,0.02,all
55,9.592566118656183,0.45454545454545453,-22.646352435670558,-5.999999999999999,130.80447426816198,366.84654877352995,-353.39762328682036,-12.131909093177073,-15.082814002067234,-0.536220067297005,-1.283976298298035,fade_short_RUT_IM_thr0.020,fade_short,RUT,IM,0.02,all
29,5.0578984989278055,0.4482758620689655,-22.8506333540854,-19.686534216335033,177.3295940167855,544.3565837536961,-443.12275575718,-6.828768368402393,-8.022878944800116,-0.28980246626126943,-0.6939305717211903,naive_short_RUT_IM_thr0.025,naive_short,RUT,IM,0.025,all
29,5.0578984989278055,0.5517241379310345,10.850633354085401,7.686534216335034,177.3295940167855,431.1227557571799,-556.3565837536961,2.7383978969554024,-5.902040158497668,0.13761282927190882,0.32951323887883865,bounce_long_RUT_IM_thr0.025,bounce_long,RUT,IM,0.025,all
32,5.581129378127233,0.5625,3.628175161387026,7.4397346119991,132.233580806028,366.84654877352995,-269.12407633489744,0.895029576147155,-3.5228427172352195,0.06481977696519428,0.15521063525989984,fade_short_RUT_IM_thr0.025,fade_short,RUT,IM,0.025,all
677,48.42802697156259,0.47858197932053176,-4.779102467357981,-3.9041497834275627,115.60539533263598,853.8562628336758,-560.7652916073976,-30.835608752781685,-42.435746502352245,-0.2876846082542444,-1.0756291749746922,naive_short_RUT_IH_thr0.005,naive_short,RUT,IH,0.005,all
677,48.42802697156259,0.45937961595273263,-7.220897532642029,-8.095850216572437,115.60539533263598,548.7652916073974,-865.8562628336759,-41.40253857847219,-43.439372241291316,-0.43467180126618493,-1.6252022442838212,bounce_long_RUT_IH_thr0.005,bounce_long,RUT,IH,0.005,all
781,55.867487540310755,0.4980793854033291,-2.5574406034240704,-1.7791659631944898,102.87047047992452,485.07142857142793,-663.6475009394956,-21.427440400199306,-24.9059696549759,-0.1858208320222965,-0.6947688632149988,fade_short_RUT_IH_thr0.005,fade_short,RUT,IH,0.005,all
404,28.89944297859865,0.4752475247524752,-9.037887735086406,-5.004891590270726,118.6347397266484,531.984496124032,-560.7652916073976,-32.54637760157772,-39.98367169821579,-0.40954327286075515,-1.5312487358181426,naive_short_RUT_IH_thr0.010,naive_short,RUT,IH,0.01,all
404,28.89944297859865,0.4628712871287129,-2.9621122649136025,-6.995108409729272,118.6347397266484,548.7652916073974,-543.9844961240321,-13.762313391000259,-18.90802226857794,-0.13422529545750136,-0.5018573801699259,bounce_long_RUT_IH_thr0.010,bounce_long,RUT,IH,0.01,all
474,33.90677220756376,0.510548523206751,2.600777082150932,1.631352406433645,99.2100713164819,485.07142857142793,-460.1420118343198,10.523924888674907,-16.97439150524527,0.15264781493828838,0.5707376708129402,fade_short_RUT_IH_thr0.010,fade_short,RUT,IH,0.01,all
251,17.954851949574905,0.47410358565737054,-7.383214999824759,-4.4743306125556375,127.34831754172947,531.984496124032,-560.7652916073976,-18.59041653653807,-27.124690765924786,-0.2456649610095483,-0.9185211573688415,naive_short_RUT_IH_thr0.015,naive_short,RUT,IH,0.015,all
251,17.954851949574905,0.4701195219123506,-4.616785000175256,-7.525669387444361,127.34831754172947,548.7652916073974,-543.9844961240321,-12.735756835359712,-19.061047372496233,-0.15361631851225271,-0.5743588263086928,bounce_long_RUT_IH_thr0.015,bounce_long,RUT,IH,0.015,all
272,19.457050718264437,0.5220588235294118,6.386463174109969,3.5203733566356923,107.09014399073669,485.07142857142793,-460.1420118343198,17.13788060557906,-14.804646853872217,0.26305672882022846,0.9835475519857573,fade_short_RUT_IH_thr0.015,fade_short,RUT,IH,0.015,all
140,10.014658457930226,0.5,6.780098890084463,0.06551941312760742,135.7072126190005,531.984496124032,-293.3098684693942,8.564874411070944,-10.711763410671205,0.15810702584752015,0.5911492130290615,naive_short_RUT_IH_thr0.020,naive_short,RUT,IH,0.02,all
140,10.014658457930226,0.4642857142857143,-18.780098890084467,-12.065519413127605,135.7072126190005,281.3098684693942,-543.9844961240321,-24.12617778953322,-23.949238761519176,-0.43793838832881393,-1.6374157456194693,bounce_long_RUT_IH_thr0.020,bounce_long,RUT,IH,0.02,all
146,10.443858106127236,0.5753424657534246,17.304553428488695,21.90993013215226,115.04467823157673,485.07142857142793,-460.1420118343198,27.49521061545408,-7.2120535477062315,0.4860985702735897,1.8174827192620397,fade_short_RUT_IH_thr0.020,fade_short,RUT,IH,0.02,all
85,6.080328349457637,0.4588235294117647,-4.5796400628716905,-16.698456365583198,140.64608501329943,531.984496124032,-293.3098684693942,-4.610523288164837,-13.52087286505248,-0.08029106425274439,-0.30020170951827513,naive_short_RUT_IH_thr0.025,naive_short,RUT,IH,0.025,all
85,6.080328349457637,0.5294117647058824,-7.420359937128321,4.698456365583199,140.64608501329946,281.3098684693942,-543.9844961240321,-6.897994784265659,-9.818751607899657,-0.13009507042281998,-0.48641480723050734,bounce_long_RUT_IH_thr0.025,bounce_long,RUT,IH,0.025,all
84,6.008795074758135,0.5952380952380952,18.251899251522136,23.12322976271864,120.554717315653,485.07142857142793,-460.1420118343198,15.855910931813465,-6.703733905965881,0.37112272667161833,1.3875974621185228,fade_short_RUT_IH_thr0.025,fade_short,RUT,IH,0.025,all
