us_code,cn_code,cn_kind,y_col,sample_start,bucket,count,cn_mean,cn_median,cn_pct_down
SPX,IC,cn_future,cn_ret_cc,2022-07-22,us_le_-2pct,21,-0.004509746076357684,0.0002666044589596517,0.47619047619047616
SPX,IC,cn_future,cn_ret_cc,2022-07-22,us_in_-2_-1pct,85,-0.0024761083305542327,-0.0017580144777662454,0.5176470588235295
SPX,IC,cn_future,cn_ret_cc,2022-07-22,us_in_-1_0pct,313,-0.00020679887746857228,-0.0012137810836886365,0.5654952076677316
SPX,IC,cn_future,cn_ret_cc,2022-07-22,us_in_0_1pct,379,0.001788513974192466,0.0007832131318734614,0.47493403693931396
SPX,IC,cn_future,cn_ret_cc,2022-07-22,us_in_1_2pct,108,-0.0003379117040896697,0.0002997739556752643,0.49074074074074076
SPX,IC,cn_future,cn_ret_cc,2022-07-22,us_ge_2pct,20,0.005222822153053125,0.004005560573133282,0.3
SPX,IC,cn_future,cn_ret_oc,2022-07-22,us_le_-2pct,21,0.001055468642715213,0.0044198895027625085,0.3333333333333333
SPX,IC,cn_future,cn_ret_oc,2022-07-22,us_in_-2_-1pct,85,0.0008482739215728115,0.0020292747837658,0.4470588235294118
SPX,IC,cn_future,cn_ret_oc,2022-07-22,us_in_-1_0pct,313,-5.3792883632109414e-05,-0.0006717044500419433,0.5335463258785943
SPX,IC,cn_future,cn_ret_oc,2022-07-22,us_in_0_1pct,379,0.0006045971627890125,6.902978635281443e-05,0.49340369393139843
SPX,IC,cn_future,cn_ret_oc,2022-07-22,us_in_1_2pct,108,-0.002665646852549569,-0.001659551196414033,0.6203703703703703
SPX,IC,cn_future,cn_ret_oc,2022-07-22,us_ge_2pct,20,-0.000552443310922518,-0.00255508260085352,0.6
SPX,IM,cn_future,cn_ret_cc,2022-07-22,us_le_-2pct,21,-0.004204763445669927,0.002931253802334055,0.42857142857142855
SPX,IM,cn_future,cn_ret_cc,2022-07-22,us_in_-2_-1pct,85,-0.0033441888456410326,-0.0015822263242903922,0.5529411764705883
SPX,IM,cn_future,cn_ret_cc,2022-07-22,us_in_-1_0pct,313,-0.00031578571061736716,-0.000946166394779846,0.5271565495207667
SPX,IM,cn_future,cn_ret_cc,2022-07-22,us_in_0_1pct,378,0.0018979498843823197,0.0011017835278210875,0.4523809523809524
SPX,IM,cn_future,cn_ret_cc,2022-07-22,us_in_1_2pct,108,-0.0007121955298254991,0.0012351512261457032,0.46296296296296297
SPX,IM,cn_future,cn_ret_cc,2022-07-22,us_ge_2pct,20,0.007495332266407756,0.007551232256336804,0.3
SPX,IM,cn_future,cn_ret_oc,2022-07-22,us_le_-2pct,21,0.002176291569862004,0.005312843029637637,0.3333333333333333
SPX,IM,cn_future,cn_ret_oc,2022-07-22,us_in_-2_-1pct,85,0.0004014032750709453,0.0011359899554572728,0.47058823529411764
SPX,IM,cn_future,cn_ret_oc,2022-07-22,us_in_-1_0pct,313,0.00030780116759776543,-0.0006699419383653371,0.5143769968051118
SPX,IM,cn_future,cn_ret_oc,2022-07-22,us_in_0_1pct,379,0.0010643100544526995,0.0003742631693852694,0.49076517150395776
SPX,IM,cn_future,cn_ret_oc,2022-07-22,us_in_1_2pct,108,-0.002723789964803198,-0.0012648921980080163,0.5370370370370371
SPX,IM,cn_future,cn_ret_oc,2022-07-22,us_ge_2pct,20,0.0013666188970702208,-3.891050583659794e-05,0.5
SPX,IH,cn_future,cn_ret_cc,2022-07-22,us_le_-2pct,21,-0.008283777432204828,-0.004771826063579621,0.7142857142857143
SPX,IH,cn_future,cn_ret_cc,2022-07-22,us_in_-2_-1pct,85,-0.000575661973144508,-0.0010521470375486341,0.5764705882352941
SPX,IH,cn_future,cn_ret_cc,2022-07-22,us_in_-1_0pct,313,-0.0007077399002016203,-0.001681778297747849,0.5942492012779552
SPX,IH,cn_future,cn_ret_cc,2022-07-22,us_in_0_1pct,379,0.0009576722262764334,0.000536562931166662,0.43799472295514513
SPX,IH,cn_future,cn_ret_cc,2022-07-22,us_in_1_2pct,108,0.0008153925623410885,0.0007140793704291104,0.46296296296296297
SPX,IH,cn_future,cn_ret_cc,2022-07-22,us_ge_2pct,20,0.003717534604186573,-0.0007228597422383465,0.55
SPX,IH,cn_future,cn_ret_oc,2022-07-22,us_le_-2pct,21,-0.004189273566905534,0.0007317430118543022,0.47619047619047616
SPX,IH,cn_future,cn_ret_oc,2022-07-22,us_in_-2_-1pct,85,0.0018015749593031315,0.0010698456365583198,0.4588235294117647
SPX,IH,cn_future,cn_ret_oc,2022-07-22,us_in_-1_0pct,313,-0.0003378204850981947,-0.0013693693693694886,0.5654952076677316
SPX,IH,cn_future,cn_ret_oc,2022-07-22,us_in_0_1pct,379,-7.541989284473341e-05,-8.302200083010192e-05,0.503957783641161
SPX,IH,cn_future,cn_ret_oc,2022-07-22,us_in_1_2pct,108,-0.0007562215405440482,-0.0005238443316027408,0.5370370370370371
SPX,IH,cn_future,cn_ret_oc,2022-07-22,us_ge_2pct,20,-0.0007820888968475881,-0.003143422167812493,0.75
NDX,HS300,cn_index,cn_ret_cc,2022-07-22,us_le_-2pct,52,-0.0055471453958828,-0.002748036634593831,0.6923076923076923
NDX,HS300,cn_index,cn_ret_cc,2022-07-22,us_in_-2_-1pct,105,-0.00021198475691751542,-0.0031126668645331534,0.580952380952381
NDX,HS300,cn_index,cn_ret_cc,2022-07-22,us_in_-1_0pct,249,-0.00012643195013022418,-0.0006975357962689666,0.5261044176706827
NDX,HS300,cn_index,cn_ret_cc,2022-07-22,us_in_0_1pct,326,0.0008204916759237201,-0.0001067194922431125,0.5030674846625767
NDX,HS300,cn_index,cn_ret_cc,2022-07-22,us_in_1_2pct,142,0.0007645456330635248,0.00064055648701411,0.4295774647887324
NDX,HS300,cn_index,cn_ret_cc,2022-07-22,us_ge_2pct,52,0.0027111821268698375,0.0009368253447405994,0.40384615384615385
NDX,HS300,cn_index,cn_ret_oc,2022-07-22,us_le_-2pct,52,0.0006531235979286031,0.0008970782898494178,0.46153846153846156
NDX,HS300,cn_index,cn_ret_oc,2022-07-22,us_in_-2_-1pct,105,0.0014079573953771764,0.001076648746769715,0.41904761904761906
NDX,HS300,cn_index,cn_ret_oc,2022-07-22,us_in_-1_0pct,249,0.0008964579435933048,9.18007477450633e-05,0.4899598393574297
NDX,HS300,cn_index,cn_ret_oc,2022-07-22,us_in_0_1pct,326,0.00043411332871352924,-6.3228239364721e-05,0.5061349693251533
NDX,HS300,cn_index,cn_ret_oc,2022-07-22,us_in_1_2pct,142,-0.0007628469724289646,-0.0005048686973758154,0.5140845070422535
NDX,HS300,cn_index,cn_ret_oc,2022-07-22,us_ge_2pct,52,-0.0009269171101238218,-0.00160107232015394,0.5961538461538461
NDX,ZZ500,cn_index,cn_ret_cc,2022-07-22,us_le_-2pct,52,-0.005228156485656559,-0.0017179969199183076,0.6153846153846154
NDX,ZZ500,cn_index,cn_ret_cc,2022-07-22,us_in_-2_-1pct,105,-0.0005444752750916683,-0.0008009079344813985,0.5523809523809524
NDX,ZZ500,cn_index,cn_ret_cc,2022-07-22,us_in_-1_0pct,249,0.0004226939642162783,-0.0004324979914239746,0.5261044176706827
NDX,ZZ500,cn_index,cn_ret_cc,2022-07-22,us_in_0_1pct,326,0.0013617646182961126,0.0005269529294841258,0.4723926380368098
NDX,ZZ500,cn_index,cn_ret_cc,2022-07-22,us_in_1_2pct,142,-0.00024155991098195572,0.00046666212154433673,0.4788732394366197
NDX,ZZ500,cn_index,cn_ret_cc,2022-07-22,us_ge_2pct,52,0.0035196544604768195,0.0036095326145445528,0.3269230769230769
NDX,ZZ500,cn_index,cn_ret_oc,2022-07-22,us_le_-2pct,52,0.001971517555219227,0.002079421959137795,0.38461538461538464
NDX,ZZ500,cn_index,cn_ret_oc,2022-07-22,us_in_-2_-1pct,105,0.001271500932819851,0.0021665694380643696,0.44761904761904764
NDX,ZZ500,cn_index,cn_ret_oc,2022-07-22,us_in_-1_0pct,249,0.0013705115240495514,0.0008408182657480001,0.4578313253012048
NDX,ZZ500,cn_index,cn_ret_oc,2022-07-22,us_in_0_1pct,326,0.0009616411207734462,0.000774969488365751,0.4570552147239264
NDX,ZZ500,cn_index,cn_ret_oc,2022-07-22,us_in_1_2pct,142,-0.001783784741086866,-0.0005134743399156094,0.5352112676056338
NDX,ZZ500,cn_index,cn_ret_oc,2022-07-22,us_ge_2pct,52,0.00011545429230327761,-0.0014570935489465753,0.5576923076923077
NDX,ZZ1000,cn_index,cn_ret_cc,2022-07-22,us_le_-2pct,52,-0.006397387960555857,-0.001057583013834018,0.5384615384615384
NDX,ZZ1000,cn_index,cn_ret_cc,2022-07-22,us_in_-2_-1pct,105,-0.0006574003417276361,-0.0010587917362877564,0.5333333333333333
NDX,ZZ1000,cn_index,cn_ret_cc,2022-07-22,us_in_-1_0pct,249,0.00043283657590472064,3.008408217142211e-05,0.4979919678714859
NDX,ZZ1000,cn_index,cn_ret_cc,2022-07-22,us_in_0_1pct,326,0.0014063498345971222,0.001707716816007343,0.43558282208588955
NDX,ZZ1000,cn_index,cn_ret_cc,2022-07-22,us_in_1_2pct,142,-0.0008188578183615983,0.001161212916643617,0.4507042253521127
NDX,ZZ1000,cn_index,cn_ret_cc,2022-07-22,us_ge_2pct,52,0.004730341320735542,0.00480601651339696,0.3269230769230769
