entry_date,exit_date,entry_price,exit_price,us_ret_signal,gross_ret,net_ret
2023-06-09,2023-06-09,6449.8,6484.0,0.010196869574188527,-0.005302489999689852,-0.005902489999689852
2023-06-13,2023-06-13,6503.0,6540.0,0.015293393458684523,-0.00568968168537598,-0.00628968168537598
2023-06-16,2023-06-16,6607.6,6665.4,0.011473523537258279,-0.008747502875476654,-0.009347502875476654
2023-06-28,2023-06-28,6478.4,6463.0,0.01648907135776234,0.0023771301555939317,0.0017771301555939319
2023-07-03,2023-07-03,6599.0,6583.6,0.014464499360184124,0.0023336869222608803,0.0017336869222608804
2023-07-13,2023-07-13,6501.2,6549.6,0.011501137965431285,-0.007444779425336945,-0.008044779425336945
2023-07-14,2023-07-14,6562.0,6541.0,0.015777569175071227,0.0032002438281011347,0.002600243828101135
2023-07-31,2023-07-31,6495.0,6524.6,0.01897137099464441,-0.004557351809084009,-0.005157351809084009
2023-08-15,2023-08-15,6336.0,6268.2,0.010515432870729535,0.010700757575757613,0.010100757575757614
2023-08-22,2023-08-22,6093.8,6084.0,0.015560671083143074,0.0016081919327841643,0.0010081919327841644
2023-08-24,2023-08-24,6003.2,5977.6,0.01593078803569381,0.004264392324093702,0.0036643923240937022
2023-08-30,2023-08-30,6121.0,6128.2,0.017411428007593877,-0.0011762783858846326,-0.0017762783858846325
2023-09-12,2023-09-12,6165.0,6172.2,0.011362773780877466,-0.0011678832116788218,-0.0017678832116788216
2023-10-09,2023-10-09,6075.0,6055.0,0.015999202410559743,0.003292181069958877,0.0026921810699588773
2023-10-17,2023-10-17,6020.2,6006.6,0.011989721012112708,0.002259061160758691,0.001659061160758691
2023-10-31,2023-10-31,5975.0,5945.0,0.011585191492403002,0.005020920502092019,0.004420920502092019
2023-11-02,2023-11-02,5945.6,5877.4,0.016358773768905932,0.011470667384284261,0.010870667384284261
2023-11-03,2023-11-03,5888.0,5958.0,0.017817414225266726,-0.01188858695652173,-0.01248858695652173
2023-11-06,2023-11-06,6000.2,6085.8,0.01384761271359558,-0.01426619112696259,-0.01486619112696259
2023-11-13,2023-11-13,6088.4,6124.0,0.020460766916963857,-0.005847184810459316,-0.006447184810459316
2023-11-15,2023-11-15,6210.0,6199.2,0.02372491956415912,0.0017391304347826875,0.0011391304347826876
2023-11-21,2023-11-21,6225.0,6161.8,0.0112599914647864,0.010152610441767074,0.009552610441767074
2023-12-08,2023-12-08,6025.2,6000.8,0.013662694297181588,0.004049658102635578,0.0034496581026355784
2023-12-14,2023-12-14,6041.2,6000.0,0.013800449193001718,0.0068198371184532425,0.006219837118453243
2023-12-22,2023-12-22,5756.2,5722.8,0.012581169622098543,0.005802439109134472,0.005202439109134472
2024-01-09,2024-01-09,5504.8,5513.4,0.02201141481440616,-0.0015622729254467504,-0.0021622729254467503
2024-01-19,2024-01-19,5248.0,5217.4,0.01346468688106972,0.005830792682926855,0.005230792682926855
2024-01-22,2024-01-22,5204.8,4830.4,0.016958379554081526,0.07193359975407332,0.07133359975407332
2024-01-30,2024-01-30,5035.2,4907.2,0.01117292402955039,0.02542103590721323,0.02482103590721323
2024-02-02,2024-02-02,4726.2,4507.2,0.013032824288839118,0.04633743811095592,0.045737438110955916
2024-02-05,2024-02-05,4453.0,4176.6,0.017401297788382175,0.06207051426004928,0.06147051426004928
2024-02-23,2024-02-23,5150.0,5217.0,0.029571649504455566,-0.013009708737864,-0.013609708737864
2024-03-04,2024-03-04,5400.0,5383.4,0.011373314496802678,0.003074074074074118,0.002474074074074118
2024-03-08,2024-03-08,5300.2,5348.0,0.015084761335824037,-0.009018527602731918,-0.009618527602731918
2024-03-13,2024-03-13,5494.8,5517.4,0.015379054871549114,-0.004112979544296236,-0.004712979544296236
2024-03-21,2024-03-21,5652.8,5627.0,0.012532864437970526,0.004564109821681317,0.003964109821681317
2024-04-08,2024-04-08,5460.0,5348.4,0.012426785532032358,0.020439560439560522,0.019839560439560523
2024-04-12,2024-04-12,5364.4,5309.0,0.01681081270149054,0.010327343225710162,0.009727343225710162
2024-04-23,2024-04-23,5195.0,5151.8,0.011078117486876593,0.008315688161693924,0.007715688161693924
2024-04-24,2024-04-24,5178.2,5275.4,0.01587787496819759,-0.018771001506314944,-0.019371001506314944
2024-04-29,2024-04-29,5372.0,5510.2,0.020250157832943483,-0.025725986597170403,-0.026325986597170403
2024-05-06,2024-05-06,5560.0,5548.6,0.019908524471815348,0.00205035971223011,0.00145035971223011
2024-05-07,2024-05-07,5545.0,5557.2,0.011940646340302896,-0.0022001803426510147,-0.0028001803426510145
2024-05-16,2024-05-16,5470.2,5415.0,0.014003293780395332,0.010091038718876844,0.009491038718876844
2024-05-27,2024-05-27,5320.0,5335.8,0.011039754629549758,-0.002969924812030067,-0.003569924812030067
2024-05-28,2024-05-28,5320.0,5279.0,0.011039754629549758,0.007706766917293217,0.0071067669172932176
2024-06-06,2024-06-06,5235.4,5101.8,0.01962724562390572,0.02551858501738158,0.02491858501738158
2024-06-13,2024-06-13,5199.8,5148.4,0.015273035067584706,0.009884995576753042,0.009284995576753042
2024-06-26,2024-06-26,4808.4,4954.4,0.012621604693754396,-0.030363530488312085,-0.030963530488312085
